battery,driver,road,traffic,time,speed,soc
aged,normal,flat,light,9.84,51.01166042677437,97.93074419667656
aged,normal,flat,light,9.86,51.075772355953625,97.92320697332542
aged,normal,flat,light,9.88,51.13972065957636,97.91566031315864
aged,normal,flat,light,9.9,51.20350555051454,97.90810424029094
aged,normal,flat,light,9.92,51.26712724266467,97.90053877880548
aged,normal,flat,light,9.94,51.33058595093845,97.89296395275369
aged,normal,flat,light,9.96,51.39388189125345,97.88537978615516
aged,normal,flat,light,9.98,51.45701528052381,97.87778630299744
aged,normal,flat,heavy,0.0,0.11666666666666668,99.99998278356482
aged,normal,flat,heavy,0.02,0.2333329930555556,99.99994835074466
aged,normal,flat,heavy,0.04,0.3499982986150811,99.99989670169018
aged,normal,flat,heavy,0.06,0.4666619028115219,99.99982783665243
aged,normal,flat,heavy,0.08,0.5833231251449001,99.99974175598292
aged,normal,flat,heavy,0.1,0.6999812851648586,99.99963846013355
aged,normal,flat,heavy,0.12,0.8166357024865357,99.99951794965662
aged,normal,flat,heavy,0.14,0.933285696806438,99.99938022520483
aged,normal,flat,heavy,0.16,1.049930587918308,99.99922528753126
aged,normal,flat,heavy,0.18,1.1665696957289886,99.99905313748935
aged,normal,flat,heavy,0.2,1.2832023402742805,99.99886377603289
aged,normal,flat,heavy,0.22,1.399827841734795,99.99865720421597
aged,normal,flat,heavy,0.24,1.5164455204517993,99.99843342319299
aged,normal,flat,heavy,0.26,1.6330546969430535,99.99819243421862
aged,normal,flat,heavy,0.28,1.74965469191864,99.99793423864777
aged,normal,flat,heavy,0.3,1.8662448262967828,99.99765883793556
aged,normal,flat,heavy,0.32,1.9828244212196575,99.9973662336373
aged,normal,flat,heavy,0.34,2.0993927980691893,99.99705642740841
aged,normal,flat,heavy,0.36,2.2159492784828414,99.99672942100446
aged,normal,flat,heavy,0.38,2.3324931843693877,99.99638521628107
aged,normal,flat,heavy,0.4,2.4490238379246763,99.99602381519388
aged,normal,flat,heavy,0.42,2.5655405616473748,99.9956452197985
aged,normal,flat,heavy,0.44,2.682042678354705,99.99524943225049
aged,normal,flat,heavy,0.46,2.7985295111981587,99.99483645480527
aged,normal,flat,heavy,0.48,2.915000383679199,99.99440628981809
aged,normal,flat,heavy,0.5,3.0314546196649443,99.993958939744
aged,normal,flat,heavy,0.52,3.147891543403834,99.99349440713777
aged,normal,flat,heavy,0.54,3.2643104795412747,99.99301269465381
aged,normal,flat,heavy,0.56,3.3807107531352703,99.99251380504614
aged,normal,flat,heavy,0.58,3.4970916896720277,99.99199774116833
aged,normal,flat,heavy,0.6,3.613452615081545,99.9914645059734
aged,normal,flat,heavy,0.62,3.7297928557531757,99.99091410251378
aged,normal,flat,heavy,0.64,3.846111738551172,99.99034653394125
aged,normal,flat,heavy,0.66,3.962408590830203,99.98976180350684
aged,normal,flat,heavy,0.68,4.078682740450852,99.98915991456076
aged,normal,flat,heavy,0.7000000000000001,4.194933515795087,99.98854087055236
aged,normal,flat,heavy,0.72,4.311160245781705,99.98790467502998
aged,normal,flat,heavy,0.74,4.427362259881752,99.98725133164093
aged,normal,flat,heavy,0.76,4.543538888133913,99.9865808441314
aged,normal,flat,heavy,0.78,4.65968946115988,99.98589321634633
aged,normal,flat,heavy,0.8,4.775813310179686,99.98518845222937
aged,normal,flat,heavy,0.8200000000000001,4.89190976702701,99.98446655582278
aged,normal,flat,heavy,0.84,5.0079781641644585,99.9837275312673
aged,normal,flat,heavy,0.86,5.124017834698806,99.98297138280212
aged,normal,flat,heavy,0.88,5.240028112396216,99.9821981147647
aged,normal,flat,heavy,0.9,5.3560083316974145,99.98140773159075
aged,normal,flat,heavy,0.92,5.471957827732851,99.98060023781409
aged,normal,flat,heavy,0.9400000000000001,5.587875936337805,99.97977563806654
aged,normal,flat,heavy,0.96,5.703761994067474,99.97893393707784
aged,normal,flat,heavy,0.98,5.819615338212016,99.9780751396755
aged,normal,flat,heavy,1.0,5.935435306811565,99.97719925078474
aged,normal,flat,heavy,1.02,6.051221238671197,99.97630627542833
aged,normal,flat,heavy,1.04,6.16697247337588,99.97539621872653
aged,normal,flat,heavy,1.06,6.282688351305363,99.97446908589691
aged,normal,flat,heavy,1.08,6.3983682136490385,99.97352488225428
aged,normal,flat,heavy,1.1,6.51401140242077,99.97256361321053
aged,normal,flat,heavy,1.12,6.6296172604736645,99.97158528427451
aged,normal,flat,heavy,1.1400000000000001,6.7451851315148215,99.97058990105198
aged,normal,flat,heavy,1.16,6.860714360120028,99.96957746924537
aged,normal,flat,heavy,1.18,6.976204291748416,99.9685479946537
aged,normal,flat,heavy,1.2,7.0916542727570775,99.96750148317248
aged,normal,flat,heavy,1.22,7.207063650415637,99.96643794079351
aged,normal,flat,heavy,1.24,7.322431772920774,99.9653573736048
aged,normal,flat,heavy,1.26,7.437757989410714,99.9642597877904
aged,normal,flat,heavy,1.28,7.553041649979654,99.96314518963024
aged,normal,flat,heavy,1.3,7.668282105692163,99.96201358550006
aged,normal,flat,heavy,1.32,7.783478708597518,99.96086498187118
aged,normal,flat,heavy,1.34,7.898630811744005,99.95969938531042
aged,normal,flat,heavy,1.36,8.013737769193167,99.95851680247989
aged,normal,flat,heavy,1.3800000000000001,8.128798936033999,99.9573172401369
aged,normal,flat,heavy,1.4000000000000001,8.243813668397104,99.95610070513375
aged,normal,flat,heavy,1.42,8.35878132346879,99.95486720441761
aged,normal,flat,heavy,1.44,8.473701259505118,99.95361674503036
aged,normal,flat,heavy,1.46,8.588572835845902,99.9523493341084
aged,normal,flat,heavy,1.48,8.703395412928653,99.95106497888254
aged,normal,flat,heavy,1.5,8.818168352302475,99.94976368667777
aged,normal,flat,heavy,1.52,8.932891016641904,99.94844546491316
aged,normal,flat,heavy,1.54,9.04756276976069,99.94711032110165
aged,normal,flat,heavy,1.56,9.162182976625537,99.94575826284989
aged,normal,flat,heavy,1.58,9.276751003369775,99.94438929785808
aged,normal,flat,heavy,1.6,9.391266217306978,99.94300343391976
aged,normal,flat,heavy,1.62,9.505727986944535,99.94160067892169
aged,normal,flat,heavy,1.6400000000000001,9.620135681997157,99.94018104084361
aged,normal,flat,heavy,1.6600000000000001,9.734488673400323,99.93874452775813
aged,normal,flat,heavy,1.68,9.848786333323675,99.93729114783046
aged,normal,flat,heavy,1.7,9.963028035184355,99.93582090931832
aged,normal,flat,heavy,1.72,10.077213153660274,99.9343338205717
aged,normal,flat,heavy,1.74,10.191341064703334,99.93282989003264
aged,normal,flat,heavy,1.76,10.305411145552572,99.93130912623512
aged,normal,flat,heavy,1.78,10.419422774747266,99.92977153780483
aged,normal,flat,heavy,1.8,10.53337533213996,99.92821713345894
aged,normal,flat,heavy,1.82,10.647268198909433,99.92664592200597
aged,normal,flat,heavy,1.84,10.761100757573612,99.92505791234557
aged,normal,flat,heavy,1.86,10.874872392002413,99.92345311346827
aged,normal,flat,heavy,1.8800000000000001,10.98858248743052,99.92183153445536
aged,normal,flat,heavy,1.9000000000000001,11.10223043047011,99.92019318447865
aged,normal,flat,heavy,1.92,11.215815609123496,99.91853807280022
aged,normal,flat,heavy,1.94,11.329337412795716,99.91686620877229
aged,normal,flat,heavy,1.96,11.44279523230706,99.91517760183697
aged,normal,flat,heavy,1.98,11.556188459905513,99.91347226152605
aged,normal,flat,heavy,2.0,11.66951648927916,99.91175019746079
aged,normal,flat,heavy,2.02,11.782778715568487,99.91001141935172
aged,normal,flat,heavy,2.04,11.895974535378652,99.9082559369984
aged,normal,flat,heavy,2.06,12.00910334679166,99.90648376028923
aged,normal,flat,heavy,2.08,12.122164549378478,99.90469489920122
aged,normal,flat,heavy,2.1,12.23515754421109,99.90288936379973
aged,normal,flat,heavy,2.12,12.348081733874464,99.90106716423831
aged,normal,flat,heavy,2.14,12.46093652247847,99.89922831075843
aged,normal,flat,heavy,2.16,12.573721315669705,99.89737281368927
aged,normal,flat,heavy,2.18,12.686435520643268,99.89550068344751
aged,normal,flat,heavy,2.2,12.79907854615445,99.89361193053705
aged,normal,flat,heavy,2.22,12.91164980253035,99.89170656554883
aged,normal,flat,heavy,2.24,13.024148701681437,99.88978459916056
aged,normal,flat,heavy,2.2600000000000002,13.136574657113016,99.88784604213652
aged,normal,flat,heavy,2.2800000000000002,13.248927083936636,99.88589090532726
aged,normal,flat,heavy,2.3000000000000003,13.361205398881415,99.88391919966944
aged,normal,flat,heavy,2.32,13.473409020305304,99.88193093618554
aged,normal,flat,heavy,2.34,13.58553736820626,99.87992612598363
aged,normal,flat,heavy,2.36,13.697589864233354,99.87790478025714
aged,normal,flat,heavy,2.38,13.809565931697803,99.87586691028459
aged,normal,flat,heavy,2.4,13.921464995583921,99.87381252742934
aged,normal,flat,heavy,2.42,14.033286482560007,99.87174164313937
aged,normal,flat,heavy,2.44,14.145029820989134,99.86965426894704
aged,normal,flat,heavy,2.46,14.256694440939883,99.86755041646879
aged,normal,flat,heavy,2.48,14.368279774196992,99.86543009740488
aged,normal,flat,heavy,2.5,14.479785254271919,99.86329332353924
aged,normal,flat,heavy,2.52,14.59121031641334,99.86114010673907
aged,normal,flat,heavy,2.54,14.702554397617561,99.8589704589547
aged,normal,flat,heavy,2.56,14.813816936638855,99.85678439221925
aged,normal,flat,heavy,2.58,14.924997373999714,99.85458191864844
aged,normal,flat,heavy,2.6,15.036095152001034,99.85236305044025
aged,normal,flat,heavy,2.62,15.1471097147322,99.8501277998747
aged,normal,flat,heavy,2.64,15.258040508081113,99.84787617931362
aged,normal,flat,heavy,2.66,15.368886979744124,99.84560820120029
aged,normal,flat,heavy,2.68,15.479648579235887,99.84332387805927
aged,normal,flat,heavy,2.7,15.590324757899138,99.84102322249603
aged,normal,flat,heavy,2.72,15.700914968914386,99.8387062471968
aged,normal,flat,heavy,2.74,15.811418667309526,99.83637296492819
aged,normal,flat,heavy,2.7600000000000002,15.921835309969369,99.83402338853696
aged,normal,flat,heavy,2.7800000000000002,16.03216435564509,99.83165753094976
aged,normal,flat,heavy,2.8000000000000003,16.142405264963596,99.82927540517281
aged,normal,flat,heavy,2.82,16.252557500436804,99.82687702429166
aged,normal,flat,heavy,2.84,16.362620526470845,99.82446240147091
aged,normal,flat,heavy,2.86,16.47259380937518,99.8220315499539
aged,normal,flat,heavy,2.88,16.58247681737163,99.81958448306246
aged,normal,flat,heavy,2.9,16.69226902060333,99.81712121419658
aged,normal,flat,heavy,2.92,16.801969891143592,99.81464175683416
aged,normal,flat,heavy,2.94,16.91157890300469,99.81214612453077
aged,normal,flat,heavy,2.96,17.021095532146543,99.80963433091925
aged,normal,flat,heavy,2.98,17.130519256485346,99.80710638970953
aged,normal,flat,heavy,3.0,17.239849555902094,99.80456231468825
aged,normal,flat,heavy,3.02,17.349085912251006,99.80200211971857
aged,normal,flat,heavy,3.04,17.458227809367905,99.79942581873975
aged,normal,flat,heavy,3.06,17.567274733078477,99.79683342576699
aged,normal,flat,heavy,3.08,17.67622617120646,99.79422495489104
aged,normal,flat,heavy,3.1,17.785081613581735,99.79160042027792
aged,normal,flat,heavy,3.12,17.893840552048356,99.78895983616867
aged,normal,flat,heavy,3.14,18.00250248047247,99.78630321687902
aged,normal,flat,heavy,3.16,18.11106689475015,99.78363057679907
aged,normal,flat,heavy,3.18,18.219533292815164,99.78094193039301
aged,normal,flat,heavy,3.2,18.32790117464663,99.77823729219884
aged,normal,flat,heavy,3.22,18.436170042276608,99.77551667682802
aged,normal,flat,heavy,3.24,18.544339399797583,99.7727800989652
aged,normal,flat,heavy,3.2600000000000002,18.652408753369876,99.77002757336791
aged,normal,flat,heavy,3.2800000000000002,18.76037761122897,99.76725911486625
aged,normal,flat,heavy,3.3000000000000003,18.86824548369274,99.76447473836258
aged,normal,flat,heavy,3.3200000000000003,18.976011883168585,99.76167445883121
aged,normal,flat,heavy,3.34,19.083676324160496,99.75885829131809
aged,normal,flat,heavy,3.36,19.19123832327603,99.75602625094052
aged,normal,flat,heavy,3.38,19.298697399233177,99.75317835288682
aged,normal,flat,heavy,3.4,19.406053072867163,99.75031461241599
aged,normal,flat,heavy,3.42,19.513304867137155,99.74743504485747
aged,normal,flat,heavy,3.44,19.620452307132876,99.74453966561076
aged,normal,flat,heavy,3.46,19.72749492008113,99.74162849014512
aged,normal,flat,heavy,3.48,19.834432235352253,99.73870153399928
aged,normal,flat,heavy,3.5,19.94126378446645,99.73575881278109
aged,normal,flat,heavy,3.52,20.047989101100075,99.73280034216721
aged,normal,flat,heavy,3.54,20.154607721091796,99.72982613790282
aged,normal,flat,heavy,3.56,20.261119182448684,99.72683621580124
aged,normal,flat,heavy,3.58,20.367523025352217,99.72383059174368
aged,normal,flat,heavy,3.6,20.473818792164177,99.72080928167887
aged,normal,flat,heavy,3.62,20.580006027432486,99.71777230162273
aged,normal,flat,heavy,3.64,20.686084277896924,99.71471966765812
aged,normal,flat,heavy,3.66,20.792053092494786,99.7116513959344
aged,normal,flat,heavy,3.68,20.897912022366423,99.70856750266721
aged,normal,flat,heavy,3.7,21.003660620860725,99.70546800413808
aged,normal,flat,heavy,3.72,21.109298443540485,99.70235291669415
aged,normal,flat,heavy,3.74,21.21482504818769,99.6992222567478
aged,normal,flat,heavy,3.7600000000000002,21.320239994808727,99.69607604077635
aged,normal,flat,heavy,3.7800000000000002,21.425542845639487,99.69291428532169
aged,normal,flat,heavy,3.8000000000000003,21.530733165150394,99.68973700699003
aged,normal,flat,heavy,3.8200000000000003,21.63581052005134,99.68654422245147
aged,normal,flat,heavy,3.84,21.74077447929652,99.68333594843978
aged,normal,flat,heavy,3.86,21.845624614089196,99.68011220175194
aged,normal,flat,heavy,3.88,21.950360497886372,99.6768729992479
aged,normal,flat,heavy,3.9,22.05498170640336,99.67361835785026
aged,normal,flat,heavy,3.92,22.15948781761828,99.67034829454384
aged,normal,flat,heavy,3.94,22.263878411776467,99.66706282637544
aged,normal,flat,heavy,3.96,22.368153071394776,99.66376197045345
aged,normal,flat,heavy,3.98,22.472311381265808,99.66044574394753
aged,normal,flat,heavy,4.0,22.57635292846206,99.6571141640883
aged,normal,flat,heavy,4.0200000000000005,22.680277302339967,99.65376724816694
aged,normal,flat,heavy,4.04,22.784084094543857,99.65040501353494
aged,normal,flat,heavy,4.0600000000000005,22.887772899009843,99.64702747760366
aged,normal,flat,heavy,4.08,22.991343311969594,99.64363465784407
aged,normal,flat,heavy,4.1,23.094794931954038,99.64022657178641
aged,normal,flat,heavy,4.12,23.198127359796977,99.63680323701978
aged,normal,flat,heavy,4.14,23.30134019863861,99.63336467119186
aged,normal,flat,heavy,4.16,23.40443305392896,99.62991089200855
aged,normal,flat,heavy,4.18,23.50740553343123,99.62644191723365
aged,normal,flat,heavy,4.2,23.610257247225064,99.62295776468848
aged,normal,flat,heavy,4.22,23.712987807709727,99.61945845225158
aged,normal,flat,heavy,4.24,23.815596829607177,99.61594399785832
aged,normal,flat,heavy,4.26,23.918083929965082,99.61241441950061
aged,normal,flat,heavy,4.28,24.020448728159728,99.60886973522649
aged,normal,flat,heavy,4.3,24.12269084589884,99.60530996313986
aged,normal,flat,heavy,4.32,24.224809907224337,99.60173512140008
aged,normal,flat,heavy,4.34,24.326805538514975,99.59814522822165
aged,normal,flat,heavy,4.36,24.428677368488923,99.59454030187388
aged,normal,flat,heavy,4.38,24.530425028206245,99.59092036068049
aged,normal,flat,heavy,4.4,24.632048151071302,99.5872854230193
aged,normal,flat,heavy,4.42,24.73354637283505,99.58363550732192
aged,normal,flat,heavy,4.44,24.834919331597288,99.57997063207333
aged,normal,flat,heavy,4.46,24.93616666780878,99.57629081581159
aged,normal,flat,heavy,4.48,25.03728802427333,99.57259607712746
aged,normal,flat,heavy,4.5,25.138283046149738,99.56888643466405
aged,normal,flat,heavy,4.5200000000000005,25.239151380953697,99.56516190711652
aged,normal,flat,heavy,4.54,25.339892678559597,99.56142251323166
aged,normal,flat,heavy,4.5600000000000005,25.44050659120224,99.55766827180761
aged,normal,flat,heavy,4.58,25.540992773478482,99.55389920169347
aged,normal,flat,heavy,4.6000000000000005,25.641350882348778,99.55011532178895
aged,normal,flat,heavy,4.62,25.741580577138652,99.54631665104407
aged,normal,flat,heavy,4.64,25.841681519540085,99.54250320845871
aged,normal,flat,heavy,4.66,25.94165337361282,99.5386750130824
aged,normal,flat,heavy,4.68,26.04149580578557,99.53483208401383
aged,normal,flat,heavy,4.7,26.141208484857167,99.53097444040061
aged,normal,flat,heavy,4.72,26.240791081997614,99.52710210143886
aged,normal,flat,heavy,4.74,26.340243270749053,99.52321508637286
aged,normal,flat,heavy,4.76,26.439564727026664,99.51931341449473
aged,normal,flat,heavy,4.78,26.538755129119465,99.51539710514407
aged,normal,flat,heavy,4.8,26.637814157691047,99.5114661777076
aged,normal,flat,heavy,4.82,26.736741495780223,99.50752065161882
aged,normal,flat,heavy,4.84,26.835536828801583,99.50356054635762
aged,normal,flat,heavy,4.86,26.934199844546,99.49958588145
aged,normal,flat,heavy,4.88,27.03273023318102,99.49559667646767
aged,normal,flat,heavy,4.9,27.131127687251187,99.49159295102771
aged,normal,flat,heavy,4.92,27.229391901678305,99.48757472479222
aged,normal,flat,heavy,4.94,27.32752257376159,99.48354201746797
aged,normal,flat,heavy,4.96,27.425519403177773,99.47949484880604
aged,normal,flat,heavy,4.98,27.523382091981087,99.4754332386015
aged,normal,flat,heavy,5.0,27.621110344603224,99.471357206693
aged,normal,flat,heavy,5.0200000000000005,27.718703867853172,99.4672667729625
aged,normal,flat,heavy,5.04,27.816162370916995,99.46316195733485
aged,normal,flat,heavy,5.0600000000000005,27.913485565357533,99.45904277977746
aged,normal,flat,heavy,5.08,28.010673165114014,99.45490926029997
aged,normal,flat,heavy,5.1000000000000005,28.10772488650161,99.45076141895387
aged,normal,flat,heavy,5.12,28.204640448210895,99.44659927583217
aged,normal,flat,heavy,5.14,28.301419571307243,99.44242285106904
aged,normal,flat,heavy,5.16,28.39806197923013,99.43823216483946
aged,normal,flat,heavy,5.18,28.49456739779239,99.43402723735889
aged,normal,flat,heavy,5.2,28.590935555179374,99.42980808888287
aged,normal,flat,heavy,5.22,28.68716618194803,99.4255747397067
aged,normal,flat,heavy,5.24,28.78325901102593,99.42132721016515
aged,normal,flat,heavy,5.26,28.879213777710202,99.41706552063198
aged,normal,flat,heavy,5.28,28.9750302196664,99.4127896915197
aged,normal,flat,heavy,5.3,29.070708076927303,99.4084997432792
aged,normal,flat,heavy,5.32,29.166247091891623,99.40419569639931
aged,normal,flat,heavy,5.34,29.261647009322658,99.39987757140662
aged,normal,flat,heavy,5.36,29.35690757634687,99.39554538886497
aged,normal,flat,heavy,5.38,29.452028542452382,99.3911991693752
aged,normal,flat,heavy,5.4,29.54700965948741,99.38683893357475
aged,normal,flat,heavy,5.42,29.64185068165863,99.38246470213736
aged,normal,flat,heavy,5.44,29.736551365529454,99.37807649577265
aged,normal,flat,heavy,5.46,29.83111147001825,99.37367433522586
aged,normal,flat,heavy,5.48,29.9255307563965,99.36925824127744
aged,normal,flat,heavy,5.5,30.01980898828687,99.3648282347427
aged,normal,flat,heavy,5.5200000000000005,30.113945931661206,99.36038433647154
aged,normal,flat,heavy,5.54,30.207941354838496,99.35592656734799
aged,normal,flat,heavy,5.5600000000000005,30.30179502848273,99.35145494828997
aged,normal,flat,heavy,5.58,30.39550672560069,99.34696950024886
aged,normal,flat,heavy,5.6000000000000005,30.489076221539705,99.34247024420922
aged,normal,flat,heavy,5.62,30.5825032939853,99.33795720118842
aged,normal,flat,heavy,5.64,30.675787722958802,99.33343039223624
aged,normal,flat,heavy,5.66,30.768929290814867,99.32888983843465
aged,normal,flat,heavy,5.68,30.861927782238954,99.32433556089734
aged,normal,flat,heavy,5.7,30.954782984244716,99.31976758076945
aged,normal,flat,heavy,5.72,31.04749468617134,99.31518591922722
aged,normal,flat,heavy,5.74,31.14006267968081,99.31059059747761
aged,normal,flat,heavy,5.76,31.232486758755115,99.305981636758
aged,normal,flat,heavy,5.78,31.324766719693386,99.30135905833583
aged,normal,flat,heavy,5.8,31.416902361108974,99.29672288350824
aged,normal,flat,heavy,5.82,31.508893483926453,99.29207313360176
aged,normal,flat,heavy,5.84,31.600739891378584,99.28740982997196
aged,normal,flat,heavy,5.86,31.692441389003186,99.2827329940031
aged,normal,flat,heavy,5.88,31.78399778463997,99.2780426471078
aged,normal,flat,heavy,5.9,31.875408888427284,99.27333881072668
aged,normal,flat,heavy,5.92,31.96667451279884,99.26862150632809
aged,normal,flat,heavy,5.94,32.057794472480325,99.26389075540767
aged,normal,flat,heavy,5.96,32.148768584486,99.25914657948809
aged,normal,flat,heavy,5.98,32.2395966681152,99.25438900011866
aged,normal,flat,heavy,6.0,32.3302785449488,99.24961803887506
aged,normal,flat,heavy,6.0200000000000005,32.42081403884561,99.2448337173589
aged,normal,flat,heavy,6.04,32.511202975938744,99.24003605719751
aged,normal,flat,heavy,6.0600000000000005,32.60144518463184,99.23522508004353
aged,normal,flat,heavy,6.08,32.69154049559535,99.23040080757457
aged,normal,flat,heavy,6.1000000000000005,32.78148874176264,99.22556326149288
aged,normal,flat,heavy,6.12,32.87128975832614,99.22071246352508
aged,normal,flat,heavy,6.140000000000001,32.96094338273341,99.21584843542172
aged,normal,flat,heavy,6.16,33.05044945468308,99.21097119895705
aged,normal,flat,heavy,6.18,33.139807816120836,99.20608077592864
aged,normal,flat,heavy,6.2,33.229018311235265,99.20117718815702
aged,normal,flat,heavy,6.22,33.31808078645372,99.19626045748541
aged,normal,flat,heavy,6.24,33.40699509043807,99.19133060577936
aged,normal,flat,heavy,6.26,33.49576107408043,99.1863876549264
aged,normal,flat,heavy,6.28,33.584378590498794,99.18143162683579
aged,normal,flat,heavy,6.3,33.67284749503271,99.17646254343808
aged,normal,flat,heavy,6.32,33.761167645238785,99.17148042668488
aged,normal,flat,heavy,6.34,33.8493389008862,99.16648529854847
aged,normal,flat,heavy,6.36,33.93736112395219,99.1614771810215
aged,normal,flat,heavy,6.38,34.025234178617424,99.15645609611667
aged,normal,flat,heavy,6.4,34.11295793126135,99.1514220658664
aged,normal,flat,heavy,6.42,34.20053225045751,99.14637511232249
aged,normal,flat,heavy,6.44,34.28795700696882,99.14131525755583
aged,normal,flat,heavy,6.46,34.37523207374269,99.13624252365607
aged,normal,flat,heavy,6.48,34.46235732590626,99.13115693273123
aged,normal,flat,heavy,6.5,34.54933264076146,99.12605850690751
aged,normal,flat,heavy,6.5200000000000005,34.63615789778008,99.12094726832885
aged,normal,flat,heavy,6.54,34.722832978598746,99.11582323915665
aged,normal,flat,heavy,6.5600000000000005,34.80935776701392,99.11068644156951
aged,normal,flat,heavy,6.58,34.89573214897679,99.1055368977628
aged,normal,flat,heavy,6.6000000000000005,34.98195601258813,99.10037462994845
aged,normal,flat,heavy,6.62,35.068029248093126,99.09519966035454
aged,normal,flat,heavy,6.640000000000001,35.153951747876164,99.09001201122507
aged,normal,flat,heavy,6.66,35.23972340645553,99.0848117048196
aged,normal,flat,heavy,6.68,35.325344120478114,99.07959876341293
aged,normal,flat,heavy,6.7,35.41081378871402,99.0743732092948
aged,normal,flat,heavy,6.72,35.496132312051216,99.06913506476958
aged,normal,flat,heavy,6.74,35.581299593490016,99.06388435215597
aged,normal,flat,heavy,6.76,35.66631553813764,99.05862109378663
aged,normal,flat,heavy,6.78,35.75118005320265,99.05334531200795
aged,normal,flat,heavy,6.8,35.83589304798941,99.04805702917969
aged,normal,flat,heavy,6.82,35.9204544338924,99.04275626767469
aged,normal,flat,heavy,6.84,36.004864124390636,99.03744304987856
aged,normal,flat,heavy,6.86,36.08912203504191,99.03211739818936
aged,normal,flat,heavy,6.88,36.17322808347707,99.02677933501731
aged,normal,flat,heavy,6.9,36.25718218939426,99.0214288827845
aged,normal,flat,heavy,6.92,36.34098427455305,99.01606606392454
aged,normal,flat,heavy,6.94,36.424634262768635,99.0106909008823
aged,normal,flat,heavy,6.96,36.50813207990589,99.00530341611356
aged,normal,flat,heavy,6.98,36.59147765387346,98.99990363208478
aged,normal,flat,heavy,7.0,36.67467091461778,98.99449157127273
aged,normal,flat,heavy,7.0200000000000005,36.75771179411706,98.98906725616422
aged,normal,flat,heavy,7.04,36.84060022637524,98.98363070925582
aged,normal,flat,heavy,7.0600000000000005,36.92333614741592,98.97818195305351
aged,normal,flat,heavy,7.08,37.00591949527621,98.97272101007243
aged,normal,flat,heavy,7.1000000000000005,37.088350210000606,98.96724790283658
aged,normal,flat,heavy,7.12,37.17062823363478,98.96176265387848
aged,normal,flat,heavy,7.140000000000001,37.25275351021937,98.95626528573895
aged,normal,flat,heavy,7.16,37.334725985783706,98.95075582096675
aged,normal,flat,heavy,7.18,37.41654560833953,98.94523428211829
aged,normal,flat,heavy,7.2,37.498212327874676,98.93970069175741
aged,normal,flat,heavy,7.22,37.57972609634668,98.934155072455
aged,normal,flat,heavy,7.24,37.66108686767644,98.92859744678876
aged,normal,flat,heavy,7.26,37.74229459774174,98.92302783734291
aged,normal,flat,heavy,7.28,37.82334924437084,98.9174462667079
aged,normal,flat,heavy,7.3,37.90425076733597,98.91185275748008
aged,normal,flat,heavy,7.32,37.98499912834681,98.90624733226149
aged,normal,flat,heavy,7.34,38.06559429104396,98.90063001365951
aged,normal,flat,heavy,7.36,38.146036220992364,98.89500082428663
aged,normal,flat,heavy,7.38,38.2263248856747,98.8893597867601
aged,normal,flat,heavy,7.4,38.30646025448474,98.88370692370171
aged,normal,flat,heavy,7.42,38.386442298720695,98.87804225773749
aged,normal,flat,heavy,7.44,38.46627099157854,98.87236581149742
aged,normal,flat,heavy,7.46,38.54594630814527,98.86667760761515
aged,normal,flat,heavy,7.48,38.625468225392176,98.86097766872771
aged,normal,flat,heavy,7.5,38.704836722168075,98.85526601747532
aged,normal,flat,heavy,7.5200000000000005,38.7840517791925,98.84954267650096
aged,normal,flat,heavy,7.54,38.86311337904889,98.84380766845022
aged,normal,flat,heavy,7.5600000000000005,38.94202150617774,98.83806101597102
aged,normal,flat,heavy,7.58,39.020776146869714,98.83230274171324
aged,normal,flat,heavy,7.6000000000000005,39.099377289258776,98.82653286832854
aged,normal,flat,heavy,7.62,39.17782492331525,98.82075141847007
aged,normal,flat,heavy,7.640000000000001,39.25611904083887,98.81495841479216
aged,normal,flat,heavy,7.66,39.33425963545182,98.80915387995012
aged,normal,flat,heavy,7.68,39.41224670259176,98.80333783659991
aged,normal,flat,heavy,7.7,39.49008023950478,98.7975103073979
aged,normal,flat,heavy,7.72,39.56776024523838,98.7916713150006
aged,normal,flat,heavy,7.74,39.64528672063443,98.7858208820644
aged,normal,flat,heavy,7.76,39.722659668322066,98.77995903124528
aged,normal,flat,heavy,7.78,39.7998790927106,98.77408578519862
aged,normal,flat,heavy,7.8,39.876944999982406,98.76820116657883
aged,normal,flat,heavy,7.82,39.95385739808578,98.76230519803919
aged,normal,flat,heavy,7.84,40.030616296727786,98.75639790223151
aged,normal,flat,heavy,7.86,40.10722170736705,98.75047930180595
aged,normal,flat,heavy,7.88,40.183673643206625,98.74454941941069
aged,normal,flat,heavy,7.9,40.2599721191867,98.73860827769171
aged,normal,flat,heavy,7.92,40.336117151977426,98.73265589929255
aged,normal,flat,heavy,7.94,40.412108759971645,98.72669230685402
aged,normal,flat,heavy,7.96,40.487946963277615,98.72071752301395
aged,normal,flat,heavy,7.98,40.56363178371175,98.71473157040697
aged,normal,flat,heavy,8.0,40.6391632447913,98.70873447166424
aged,normal,flat,heavy,8.02,40.714541371727044,98.7027262494132
aged,normal,flat,heavy,8.040000000000001,40.78976619141596,98.69670692627732
aged,normal,flat,heavy,8.06,40.86483773243386,98.69067652487583
aged,normal,flat,heavy,8.08,40.939756025028075,98.68463506782352
aged,normal,flat,heavy,8.1,41.01452110111002,98.67858257773048
aged,normal,flat,heavy,8.120000000000001,41.089132994247855,98.67251907720181
