time,speed,position,acc,soc,power,energy
17.3,9.637994805078822,84.91831250847538,0.5387049706242624,99.86895322143758,21417.766233508493,0.05241871142498481
17.400000000000002,9.691839414513469,85.88749644992673,0.5384460943464586,99.86745756720694,21537.420921141038,0.05301697311723873
17.5,9.745658003763765,86.86206225030311,0.538185892502961,99.86595360763846,21657.0177861417,0.05361855694463155
17.6,9.79945044054682,87.8420072943578,0.5379243678305589,99.864441346768,21776.55653454849,0.054223461292813455
17.7,9.853216592854617,88.82732895364326,0.5376615230779568,99.86292078865182,21896.03687301026,0.05483168453928596
17.8,9.906956328955188,89.81802458653878,0.5373973610057137,99.86139193736649,22015.458508789307,0.055443225053419
17.900000000000002,9.960669517393805,90.81409153827816,0.5371318843861838,99.85985479700886,22134.82114976401,0.056058081196468
18.0,10.01435602699415,91.81552714097758,0.5368650960034556,99.85830937169605,22254.124504431446,0.05667625132159109
18.1,10.06801572685948,92.82232871366352,0.5365969986532916,99.85675566556536,22373.368281909952,0.05729773377386637
18.2,10.121648486373786,93.8344935623009,0.5363275951430677,99.85519368277426,22492.552191941748,0.057922526890309196
18.3,10.175254175202957,94.8520189798212,0.5360568882917118,99.85362342750031,22611.67594489546,0.05855062899988962
18.400000000000002,10.228832663295922,95.87490224615078,0.5357848809296439,99.85204490394116,22730.739251768715,0.05918203842354987
18.5,10.282383820885793,96.90314062823936,0.5355115758987127,99.85045811631448,22849.74182419065,0.05981675347422183
18.6,10.335907518491005,97.93673138008846,0.5352369760521367,99.84886306885792,22968.683374424454,0.06045477245684473
18.7,10.38940362691645,98.97567174278011,0.5349610842544404,99.84725976582908,23087.563615369887,0.061096093668382784
18.8,10.442872017254588,100.01995894450556,0.534683903381394,99.84564821150543,23206.38226056575,0.06174071539784294
18.900000000000002,10.496312560886583,101.06959020059422,0.5344054363199503,99.84402841018431,23325.139024192405,0.06238863592629273
19.0,10.549725129483402,102.12456271354256,0.5341256859681839,99.84240036618284,23443.833621074227,0.06303985352687812
19.1,10.603109595006925,103.18487367304326,0.5338446552352267,99.84076408383794,23562.465766682053,0.0636943664648415
19.200000000000003,10.656465829711046,104.25052025601435,0.5335623470412082,99.83911956750619,23681.035177135655,0.06435217299753972
19.3,10.709793706142765,105.32149962662864,0.5332787643171905,99.83746682156388,23799.541569206147,0.06501327137446211
19.400000000000002,10.763093097143276,106.39780893634297,0.5329939100051064,99.83580585040691,23917.98466031839,0.06567765983724873
19.5,10.816363875849046,107.47944532392788,0.5327077870576967,99.83413665845076,24036.364168553435,0.06634533661970854
19.6,10.86960591569289,108.56640591549717,0.5324203984384471,99.83245925013044,24154.679812650866,0.06701629994783773
19.700000000000003,10.922819090405042,109.65868782453768,0.5321317471215237,99.83077362990043,24272.931312011206,0.06769054803983804
19.8,10.976003274014213,110.7562881519391,0.531841836091711,99.82907980223469,24391.11838669825,0.06836807910613521
19.900000000000002,11.029158340848648,111.85920398602397,0.5315506683443474,99.82737777162653,24509.24075744144,0.06904889134939747
